customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
ID2380,Female,1,Yes,No,25,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No internet service,Yes,Two year,Yes,Credit card (automatic),117.4120130406815,2999.68249357286,No
ID2381,Male,0,Yes,No,70,Yes,Yes,No,No,No internet service,Yes,Yes,No,No,Two year,No,Credit card (automatic),103.472599176231,7205.853848780583,No
ID2382,Female,0,No,Yes,37,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),32.72228292222244,1167.6169685041525,No
ID2383,Female,1,No,No,68,Yes,No,No,No internet service,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,114.05960269455952,7653.178570925846,Yes
ID2384,Male,0,No,Yes,35,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No internet service,Two year,No,Bank transfer (automatic),74.81550677210521,2543.7982550059883,Yes
ID2385,Female,0,Yes,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,78.98092351095738,1388.7809191483714,No
ID2386,Female,0,Yes,No,56,Yes,No phone service,DSL,Yes,Yes,No internet service,No internet service,No,No,Two year,Yes,Mailed check,45.608576382148115,2569.7798754820046,No
ID2387,Female,0,No,Yes,22,Yes,No,DSL,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),48.30026281413204,943.3521609838532,Yes
ID2388,Male,0,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,No,One year,No,Mailed check,31.789775169946537,332.6901141634211,No
ID2389,Female,1,Yes,No,68,Yes,No phone service,Fiber optic,No,Yes,No internet service,Yes,No internet service,No,Two year,Yes,Credit card (automatic),100.96064124545481,6882.954062041744,Yes
ID2390,Female,1,No,Yes,21,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),66.3368972951028,1546.8184193484608,No
ID2391,Female,1,Yes,Yes,27,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,27.757254044821572,686.6065871546673,Yes
ID2392,Female,0,Yes,Yes,42,Yes,Yes,DSL,Yes,No,No internet service,No internet service,No,No,One year,Yes,Bank transfer (automatic),62.43052595378858,2501.3263246289835,No
ID2393,Male,0,No,Yes,17,Yes,Yes,DSL,Yes,No internet service,No,No,Yes,No,Month-to-month,No,Mailed check,52.05005930114622,810.6392090755052,Yes
ID2394,Male,0,Yes,Yes,35,Yes,No phone service,No,No,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,87.00420012957409,3035.921991413114,Yes
ID2395,Female,1,Yes,Yes,6,Yes,No,Fiber optic,Yes,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Mailed check,36.65791791608507,119.27955749604278,Yes
ID2396,Female,0,Yes,No,22,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),111.52970915881538,2469.1266291341612,Yes
ID2397,Male,0,Yes,No,33,Yes,No,No,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),96.11596409995086,3231.5318135967314,No
ID2398,Male,0,No,Yes,20,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),57.15105410396299,1134.5547682588162,Yes
ID2399,Female,0,Yes,No,69,Yes,No phone service,Fiber optic,No,No,No,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),36.81526016644813,2525.0636754600046,Yes
ID2400,Male,0,Yes,Yes,46,Yes,No,DSL,No internet service,No,No internet service,No internet service,No internet service,No,Two year,No,Bank transfer (automatic),94.75065702477004,4444.98512499606,No
ID2401,Female,1,No,Yes,52,Yes,No phone service,Fiber optic,No,No internet service,No,No,No,No internet service,Month-to-month,Yes,Electronic check,29.857626067541226,1633.6330449048485,No
ID2402,Male,1,Yes,No,40,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No internet service,Two year,No,Credit card (automatic),26.73700128463424,1007.413759663651,No
ID2403,Male,0,Yes,No,31,Yes,No,DSL,No,No internet service,No,No internet service,No,No,One year,No,Credit card (automatic),85.98686012305052,2647.784448367772,No
ID2404,Male,0,No,Yes,13,Yes,No,DSL,Yes,No internet service,Yes,No,Yes,No internet service,One year,No,Bank transfer (automatic),38.02895692413101,665.7978982516101,No
ID2405,Male,1,No,Yes,16,No,No,Fiber optic,No internet service,No internet service,No internet service,No,Yes,No,One year,Yes,Credit card (automatic),82.30795403735492,1344.1015524659897,Yes
ID2406,Female,0,Yes,Yes,24,Yes,No phone service,No,No,No internet service,No internet service,Yes,No internet service,No,Two year,No,Credit card (automatic),53.53110621930726,1394.4687136471616,No
ID2407,Male,0,Yes,No,63,Yes,No phone service,No,Yes,No,No internet service,Yes,No,No,Two year,No,Mailed check,27.586530033308414,1674.0162673878942,No
ID2408,Male,0,No,Yes,72,Yes,No phone service,No,No,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,80.44742092410313,5695.75782345482,Yes
ID2409,Female,0,Yes,Yes,47,No,No,No,No internet service,Yes,No internet service,No internet service,No internet service,No,Two year,No,Bank transfer (automatic),82.63973854367336,3834.3640327998764,Yes
ID2410,Male,0,Yes,No,34,Yes,Yes,No,No,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),72.01486175024777,2411.857469705902,No
ID2411,Male,0,Yes,No,36,Yes,No,DSL,Yes,No,No,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),52.88725345651083,1933.8427664454948,No
ID2412,Female,0,No,No,54,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),109.38689458236234,5966.75005182441,No
ID2413,Male,0,Yes,Yes,16,Yes,No phone service,No,No,No,Yes,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),86.02367841851587,1333.065219884289,Yes
ID2414,Female,1,No,Yes,27,Yes,Yes,Fiber optic,No,No,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,73.43752993723585,1861.9809370604632,No
ID2415,Female,0,No,No,0,Yes,No,DSL,No,No,No,No internet service,Yes,Yes,Two year,Yes,Mailed check,66.10355635795818,7.995637305442266,No
ID2416,Female,1,No,Yes,52,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,Yes,No internet service,Two year,Yes,Mailed check,102.30192318906099,5452.7872045766,Yes
ID2417,Female,0,No,Yes,72,Yes,No,DSL,No,No,No internet service,Yes,No internet service,No internet service,One year,No,Electronic check,114.12617549126561,8396.135898125314,No
ID2418,Male,0,Yes,No,54,Yes,Yes,Fiber optic,No internet service,No,No,Yes,Yes,No,One year,Yes,Mailed check,73.7246117910849,3782.005066759666,No
ID2419,Female,0,No,No,60,No,No,Fiber optic,No internet service,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),22.94215368917579,1440.538497758257,Yes
ID2420,Male,1,Yes,Yes,12,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,67.1237782437156,950.1525219055911,No
ID2421,Male,0,No,No,46,Yes,No phone service,Fiber optic,Yes,No,No internet service,No,No,Yes,Two year,No,Mailed check,82.55142673215202,3745.618281591184,Yes
ID2422,Male,0,No,No,63,Yes,Yes,DSL,No internet service,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,99.753338408466,6298.070608355779,Yes
ID2423,Male,0,Yes,Yes,31,Yes,No phone service,Fiber optic,No,No,No,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),49.05155475521324,1595.0176394194282,No
ID2424,Male,0,No,Yes,27,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No,Yes,One year,Yes,Credit card (automatic),85.64952654146082,2394.3881226552153,No
ID2425,Male,0,No,Yes,52,Yes,No phone service,No,Yes,No internet service,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),22.626848691799566,1125.4421069205484,No
ID2426,Male,1,Yes,Yes,30,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),53.14457042341771,1732.11307075578,No
ID2427,Male,1,No,Yes,7,Yes,Yes,No,Yes,Yes,No internet service,No internet service,No,No internet service,One year,Yes,Mailed check,47.89549704456637,331.4629034590502,No
ID2428,Male,0,No,Yes,71,Yes,No phone service,No,No internet service,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,26.559488700033203,1823.4940673688195,No
ID2429,Male,1,No,No,24,Yes,No,DSL,No,Yes,Yes,No internet service,No internet service,Yes,One year,No,Bank transfer (automatic),88.19453767797688,2014.8795510970247,No
ID2430,Female,0,Yes,No,32,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No internet service,One year,Yes,Mailed check,54.846428737893355,1836.2305396462152,No
ID2431,Female,0,No,No,67,Yes,No phone service,Fiber optic,No,Yes,No,No,No internet service,Yes,One year,Yes,Mailed check,39.788942255130465,2572.120636102232,Yes
ID2432,Female,0,Yes,Yes,6,No,No phone service,DSL,No,Yes,No,No internet service,No internet service,Yes,Two year,Yes,Mailed check,32.71252284727926,318.1353481162312,Yes
ID2433,Male,0,Yes,Yes,65,Yes,Yes,No,No internet service,No,Yes,No internet service,No internet service,No,One year,Yes,Bank transfer (automatic),108.36907868911615,7138.48166469018,Yes
ID2434,Female,0,Yes,Yes,45,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,No internet service,Yes,One year,No,Electronic check,31.87738110469484,1278.2302732417868,No
ID2435,Female,1,No,Yes,4,Yes,No phone service,DSL,Yes,No internet service,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,104.56844000172309,468.3576748817615,Yes
ID2436,Female,0,No,Yes,16,Yes,No,DSL,Yes,No,No internet service,No,Yes,No,Month-to-month,Yes,Mailed check,69.9701256052463,957.7463646116723,Yes
ID2437,Male,0,No,No,51,Yes,No phone service,DSL,Yes,No,Yes,No internet service,Yes,Yes,One year,No,Credit card (automatic),21.114080891259785,979.4915532326086,Yes
ID2438,Male,0,No,Yes,11,Yes,No phone service,No,No,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Electronic check,113.82410963817921,1428.8898616666818,No
ID2439,Male,1,Yes,No,61,Yes,No phone service,DSL,No,Yes,No,No internet service,Yes,No,Two year,No,Credit card (automatic),73.30592229046832,4470.287834436697,No
ID2440,Male,0,Yes,Yes,34,No,No,Fiber optic,No internet service,No,No internet service,Yes,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),49.76146522996305,1628.9838488275175,No
ID2441,Female,0,No,No,61,Yes,No,Fiber optic,No,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,44.822660283487636,2622.1428336955887,Yes
ID2442,Female,0,No,No,20,Yes,No,Fiber optic,Yes,Yes,No,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),49.72237337709605,1122.8491345742336,Yes
ID2443,Female,0,Yes,No,65,Yes,No,No,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,39.48512178425999,2684.323444667987,No
ID2444,Female,0,No,No,52,Yes,Yes,DSL,No internet service,No,Yes,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,42.55098727320446,2233.0748572501057,Yes
ID2445,Male,0,No,No,20,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Mailed check,55.91006538990245,1151.0261557034635,No
ID2446,Male,0,No,No,14,Yes,No,DSL,Yes,Yes,Yes,No internet service,No,No,Two year,Yes,Credit card (automatic),70.06455683311299,1014.3596104919493,Yes
ID2447,Male,0,No,No,22,Yes,Yes,DSL,Yes,No internet service,Yes,No,Yes,No,One year,Yes,Electronic check,90.56903410486845,2027.9719328385263,No
ID2448,Female,0,No,Yes,30,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,48.31079867609695,1530.63071644428,Yes
ID2449,Male,0,No,Yes,53,Yes,Yes,No,No internet service,Yes,No,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),31.52063909467647,1611.3025521471834,Yes
ID2450,Male,0,Yes,No,54,Yes,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,20.058086880315713,928.6838588690515,No
ID2451,Female,1,Yes,Yes,25,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Credit card (automatic),55.21141240548857,1512.137551141219,Yes
ID2452,Female,0,Yes,Yes,52,Yes,No phone service,No,No,No,No internet service,Yes,No,No internet service,Month-to-month,No,Electronic check,97.09198721148846,4937.072663661226,Yes
ID2453,Male,1,Yes,No,65,Yes,Yes,DSL,No,Yes,No internet service,No,Yes,No internet service,Month-to-month,No,Mailed check,50.8861441477344,3375.989199800027,Yes
ID2454,Male,0,No,Yes,38,Yes,Yes,DSL,Yes,No,No internet service,No,Yes,No,Two year,No,Electronic check,39.716006257269726,1550.6454385367258,No
ID2455,Male,0,No,No,6,Yes,Yes,No,No,No internet service,Yes,Yes,No,No internet service,Two year,Yes,Credit card (automatic),109.16220425489423,629.1007673969698,No
ID2456,Male,0,Yes,Yes,38,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No,Yes,Two year,No,Electronic check,84.22918996168586,3135.895163042024,No
ID2457,Male,1,Yes,No,31,Yes,No phone service,No,Yes,Yes,Yes,No,No internet service,No,Two year,Yes,Mailed check,115.56609930865679,3608.5520953580576,No
ID2458,Male,0,Yes,Yes,25,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),74.08367923173333,1983.3253701248602,Yes
ID2459,Female,0,Yes,No,28,Yes,No,No,No internet service,Yes,Yes,No internet service,No,No,Two year,No,Electronic check,72.08891280909822,1887.7780828602936,No
ID2460,Female,1,Yes,Yes,24,Yes,No,DSL,No internet service,No,Yes,No internet service,Yes,No,One year,Yes,Mailed check,115.19631973458976,2762.2013250183554,No
ID2461,Female,0,No,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,Yes,No,Yes,Two year,Yes,Credit card (automatic),79.06635693324628,4531.591922839308,Yes
ID2462,Male,0,No,Yes,30,Yes,No phone service,No,Yes,No internet service,No,No,No,No,One year,No,Electronic check,69.47335875344547,2164.667592508859,No
ID2463,Female,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,Yes,One year,Yes,Mailed check,41.871987689994135,2603.656319403435,No
ID2464,Male,0,Yes,No,1,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,56.29368810724757,0.0,No
ID2465,Male,0,No,Yes,46,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No,No,Two year,Yes,Credit card (automatic),74.207451415644,3511.862372490115,No
ID2466,Female,0,No,Yes,28,Yes,Yes,No,No internet service,No,Yes,No internet service,Yes,No internet service,Two year,No,Credit card (automatic),74.42859987179651,1956.0144464702619,Yes
ID2467,Male,0,No,No,48,Yes,No phone service,No,Yes,No,No,No internet service,No,No internet service,One year,No,Mailed check,63.54616251003023,3020.533162336788,No
ID2468,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No,No,One year,No,Mailed check,86.94332730348859,6193.907947117601,No
ID2469,Female,1,No,Yes,31,No,Yes,DSL,No,No internet service,No,Yes,No internet service,Yes,Two year,No,Credit card (automatic),33.691775927867035,1034.978788458032,No
ID2470,Female,1,Yes,No,29,Yes,No phone service,Fiber optic,No,No,No internet service,No,Yes,Yes,One year,Yes,Credit card (automatic),104.74806019298573,3127.6797300545886,Yes
ID2471,Female,0,Yes,No,14,Yes,No,No,No,No internet service,Yes,No,No internet service,No,Month-to-month,No,Mailed check,91.73831763138794,1271.6039381710737,No
ID2472,Male,0,No,Yes,61,Yes,No phone service,No,No internet service,No internet service,No,No internet service,Yes,No,Two year,No,Credit card (automatic),100.40776071124256,6079.06421888524,No
ID2473,Female,0,No,No,16,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),21.53669373269011,363.35386589094395,No
ID2474,Female,0,No,Yes,21,Yes,No,Fiber optic,No,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,96.21731927249594,2022.1541423169397,No
ID2475,Male,0,Yes,Yes,29,Yes,No phone service,No,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,91.96513694335897,2581.0779137357367,Yes
ID2476,Female,0,No,No,15,Yes,Yes,No,No,No internet service,No,No,Yes,No,Two year,No,Bank transfer (automatic),20.028419497152356,259.75014920533476,No
ID2477,Female,0,No,Yes,51,No,No,DSL,No,No,No internet service,Yes,No,Yes,One year,Yes,Mailed check,63.08361411017555,3052.5363561092163,Yes
ID2478,Female,0,Yes,No,7,Yes,No phone service,Fiber optic,No internet service,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,48.47262140112517,284.4588724209738,No
ID2479,Male,0,No,No,63,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No,Yes,Two year,No,Credit card (automatic),43.565125374632984,2882.382579201528,No
ID2480,Male,1,No,Yes,38,Yes,No,DSL,Yes,No internet service,No,No internet service,Yes,No internet service,Two year,No,Bank transfer (automatic),33.70321038943703,1342.9599965426758,No
ID2481,Male,0,Yes,No,30,Yes,No phone service,No,Yes,Yes,No,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),43.334083537176035,1268.6158650526397,No
ID2482,Male,0,Yes,Yes,11,Yes,No,No,No,Yes,No internet service,Yes,Yes,No,One year,Yes,Bank transfer (automatic),94.21230851402096,1124.4328518233713,Yes
ID2483,Female,0,Yes,No,32,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No,Two year,No,Electronic check,108.78195434162282,3620.9836083452196,No
